recordID,url,download_path,decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,dataResourceName,occurrenceStatus,multimedia,vernacularName,genus,species,subspecies,cl22,cl10923,cl1048,cl966,cl21,firstLoadedDate,basisOfRecord,creator,match,search_term,correct_name,provided_name,common_name,state,lga,shape,list_name,cw_state,shape_feature,media_id,mime_type,size_in_bytes,date_uploaded,date_taken,height,width,license,data_resource_uid,occurrence_id
559ac9c8-28c2-4811-9538-7fa9499766a8,https://images.ala.org.au/image/594f6263-da9e-41f6-b95f-57292fd28abc/thumbnail,./cache/species_images/594f6263-da9e-41f6-b95f-57292fd28abc.jpg,-26.920372,152.917255,2023-10-25T05:36:06.578Z,Vachellia suberosa,https://id.biodiversity.org.au/node/apni/2914525,Sunshine Coast Council Habitat Restoration,PRESENT,Image,NA,Vachellia,Vachellia suberosa,NA,Queensland,SUNSHINE COAST REGIONAL,South Eastern Queensland,NA,NA,2023-11-15 06:51:25.458,HUMAN_OBSERVATION,Sunshine Coast Council,genus,Vachellia,Vachellia,Vachellia,"African Acacias, Karroo Thorn",QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,594f6263-da9e-41f6-b95f-57292fd28abc,image/jpeg,1254310,2023-10-25 11:47:30,2023-10-25 11:47:30,876,625,Creative Commons Attribution 3.0,dr21713,07d91efb-686b-41b9-936a-b0f0cef8afde
9b7b87a3-c14f-4f6c-b0f0-f5aa305d7829,https://images.ala.org.au/image/40165058-717a-43d0-a4f9-63b7bac57750/thumbnail,./cache/species_images/40165058-717a-43d0-a4f9-63b7bac57750.jpg,-26.799129,153.180669,2023-11-10T01:18:00.000Z,Technomyrmex,https://biodiversity.org.au/afd/taxa/7165bb26-6208-4fdd-90e2-21ce2c52cd8a,iNaturalist Australia,PRESENT,Image,NA,Technomyrmex,NA,NA,NA,NA,NA,Tweed-Moreton,Central Eastern Shelf Transition,2023-11-12 23:40:47.237,HUMAN_OBSERVATION,wedgie_the_eagle,genus,Technomyrmex,Technomyrmex,Technomyrmex species  (excluding Te. difficilis and Te. vitensis),[Common Name Unknown],AUS,NA,NA,QLD_InvasiveAnts,QLD,NA,40165058-717a-43d0-a4f9-63b7bac57750,image/jpeg,463277,2023-11-13 20:02:43,2023-11-13 20:02:43,1365,2048,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
029ee66d-a7cd-4312-9fa2-9b81b181c8c4,https://images.ala.org.au/image/24bbfb87-d4c7-4693-979f-88316b86a09d/thumbnail,./cache/species_images/24bbfb87-d4c7-4693-979f-88316b86a09d.jpg,-25.5113,152.697511,2023-11-06T22:42:00.000Z,Technomyrmex sophiae,https://biodiversity.org.au/afd/taxa/5d5292b2-16b4-4278-8ade-8ffc75f4daa9,iNaturalist Australia,PRESENT,Image,NA,Technomyrmex,Technomyrmex sophiae,NA,Queensland,FRASER COAST REGIONAL,South Eastern Queensland,NA,NA,2023-11-12 23:40:46.439,HUMAN_OBSERVATION,Nigel Main,genus,Technomyrmex,Technomyrmex,Technomyrmex species  (excluding Te. difficilis and Te. vitensis),[Common Name Unknown],AUS,NA,NA,QLD_InvasiveAnts,QLD,NA,24bbfb87-d4c7-4693-979f-88316b86a09d,image/jpeg,2139103,2023-11-14 08:13:42,2023-11-14 08:13:42,1367,2048,http://creativecommons.org/licenses/by/4.0/,dr1411,
bcb6495f-617d-4abf-a423-0ee256b6b7fe,https://images.ala.org.au/image/41bf36d3-1a05-447f-a7ce-72d29c3beecd/thumbnail,./cache/species_images/41bf36d3-1a05-447f-a7ce-72d29c3beecd.jpg,-23.896882,151.252426,2023-11-17T07:03:00.000Z,Vachellia bidwillii,https://id.biodiversity.org.au/node/apni/2911109,iNaturalist Australia,PRESENT,Image,NA,Vachellia,Vachellia bidwillii,NA,Queensland,GLADSTONE REGIONAL,South Eastern Queensland,NA,NA,2023-11-19 23:19:29.899,HUMAN_OBSERVATION,Copris,genus,Vachellia,Vachellia,Vachellia,"African Acacias, Karroo Thorn",QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,41bf36d3-1a05-447f-a7ce-72d29c3beecd,image/jpeg,809495,2023-11-20 18:09:31,2023-11-20 18:09:31,2048,1536,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
04b260f7-6fb1-4ecd-ac9e-7b7420a98067,https://images.ala.org.au/image/25bf1b8e-6556-420b-affc-1e6c764c160f/thumbnail,./cache/species_images/25bf1b8e-6556-420b-affc-1e6c764c160f.jpg,-35.036323,138.912637,2023-11-07T02:52:19.000Z,Linepithema humile,https://biodiversity.org.au/afd/taxa/9bcc63e8-cd5c-488a-8d11-56764f578119,iNaturalist Australia,PRESENT,Image,NA,Linepithema,Linepithema humile,NA,South Australia,MOUNT BARKER DISTRICT COUNCIL,Flinders Lofty Block,NA,NA,2023-11-12 23:40:46.439,HUMAN_OBSERVATION,franhills,species,Linepithema humile,Linepithema humile,Linepithema humile,Argentine Ant,AUS,NA,NA,QLD_InvasiveAnts,SA,NA,25bf1b8e-6556-420b-affc-1e6c764c160f,image/jpeg,742908,2023-11-13 23:34:58,2023-11-13 23:34:58,1637,1640,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
e1c7d863-c47b-42af-b8f5-391be0467caa,https://images.ala.org.au/image/4122ce56-9f93-40df-80d9-fc150a4865cc/thumbnail,./cache/species_images/4122ce56-9f93-40df-80d9-fc150a4865cc.jpg,-27.49175,153.075732,2023-11-06T05:36:27.000Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,iNaturalist Australia,PRESENT,Image,NA,Solenopsis,Solenopsis invicta,NA,Queensland,BRISBANE CITY,South Eastern Queensland,NA,NA,2023-11-12 23:40:46.316,HUMAN_OBSERVATION,jack12312,genus,Solenopsis,Solenopsis,Solenopsis,Fire Ant,QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,4122ce56-9f93-40df-80d9-fc150a4865cc,image/jpeg,1400248,2023-11-13 18:57:44,2023-11-13 18:57:44,2048,1536,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
eac8e389-9051-4921-86f2-2b43169866e3,https://images.ala.org.au/image/5e222b0d-11d3-458e-801d-12fb2395c5c0/thumbnail,./cache/species_images/5e222b0d-11d3-458e-801d-12fb2395c5c0.jpg,-27.094482,152.836703,2023-10-20T04:52:00.000Z,Nylanderia,https://biodiversity.org.au/afd/taxa/9edc0aa5-9611-4918-a720-80adc11c61d9,iNaturalist Australia,PRESENT,Image,NA,Nylanderia,NA,NA,Queensland,MORETON BAY REGIONAL,South Eastern Queensland,NA,NA,2023-11-12 23:40:46.833,HUMAN_OBSERVATION,Auradyme,genus,Nylanderia,Nylanderia,Nylanderia,Crazy Ant,QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,5e222b0d-11d3-458e-801d-12fb2395c5c0,image/jpeg,1231850,2023-11-13 13:19:53,2023-11-13 13:19:53,1536,2048,http://creativecommons.org/licenses/by/4.0/,dr1411,
d50ccb69-6e71-4e3b-a417-d737514bb7ce,https://images.ala.org.au/image/c6da63cc-2588-4911-a238-6770f8995910/thumbnail,./cache/species_images/c6da63cc-2588-4911-a238-6770f8995910.jpg,-25.451351,152.668326,2023-11-11T00:21:00.000Z,Nylanderia,https://biodiversity.org.au/afd/taxa/9edc0aa5-9611-4918-a720-80adc11c61d9,iNaturalist Australia,PRESENT,Image,NA,Nylanderia,NA,NA,Queensland,FRASER COAST REGIONAL,South Eastern Queensland,NA,NA,2023-11-12 23:40:46.439,HUMAN_OBSERVATION,Nigel Main,genus,Nylanderia,Nylanderia,Nylanderia,Crazy Ant,QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,c6da63cc-2588-4911-a238-6770f8995910,image/jpeg,2467369,2023-11-14 05:58:36,2023-11-14 05:58:36,1367,2048,http://creativecommons.org/licenses/by/4.0/,dr1411,
ad4471eb-dc63-4ec1-9630-d416ca28b669,https://images.ala.org.au/image/bde1e3c9-f111-4e3e-9d18-3f4ddea311ad/thumbnail,./cache/species_images/bde1e3c9-f111-4e3e-9d18-3f4ddea311ad.jpg,-16.830476,145.703365,2023-11-11T10:22:00.000Z,Wasmannia auropunctata,https://biodiversity.org.au/afd/taxa/ace03ca1-0083-419a-a8ca-46d3ea806028,iNaturalist Australia,PRESENT,Image,NA,Wasmannia,Wasmannia auropunctata,NA,Queensland,CAIRNS REGIONAL,Wet Tropics,NA,NA,2023-11-19 23:19:28.945,HUMAN_OBSERVATION,cairnsnaturealbum,genus,Wasmannia,Wasmannia,Wasmannia,Electric Ant,QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,bde1e3c9-f111-4e3e-9d18-3f4ddea311ad,image/jpeg,717008,2023-11-21 05:28:19,2023-11-21 05:28:19,1400,1400,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
2f9d222c-3d0e-4101-ad78-059e223fa7ee,https://images.ala.org.au/image/5771f72d-9a0c-4051-babf-b65a704d1d2e/thumbnail,./cache/species_images/5771f72d-9a0c-4051-babf-b65a704d1d2e.jpg,-16.829814,145.703463,2023-11-11T10:15:00.000Z,Wasmannia auropunctata,https://biodiversity.org.au/afd/taxa/ace03ca1-0083-419a-a8ca-46d3ea806028,iNaturalist Australia,PRESENT,Image,NA,Wasmannia,Wasmannia auropunctata,NA,Queensland,CAIRNS REGIONAL,Wet Tropics,NA,NA,2023-11-12 23:40:46.833,HUMAN_OBSERVATION,Bridgette Gower,genus,Wasmannia,Wasmannia,Wasmannia,Electric Ant,QLD,NA,NA,QLD_InvasivePests&Animals,QLD,NA,5771f72d-9a0c-4051-babf-b65a704d1d2e,image/jpeg,3129800,2023-11-13 14:35:56,2023-11-13 14:35:56,1638,2048,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
f37d87e2-d4ac-426e-bb62-7499a8867b89,https://images.ala.org.au/image/11f52ee6-e1b6-4e5f-b8a2-aefb314152aa/thumbnail,./cache/species_images/11f52ee6-e1b6-4e5f-b8a2-aefb314152aa.jpg,-27.696291,153.028646,2023-11-08T23:29:00.000Z,Cyprinus carpio,https://biodiversity.org.au/afd/taxa/16171fac-8d6c-4327-9fab-f2db864d71bf,iNaturalist Australia,PRESENT,Image,European Carp,Cyprinus,Cyprinus carpio,NA,Queensland,LOGAN CITY,South Eastern Queensland,NA,NA,2023-11-12 23:40:47.237,HUMAN_OBSERVATION,Ozalga,species,Cyprinus carpio,Cyprinus carpio,Cyprinus carpio,Carp,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,11f52ee6-e1b6-4e5f-b8a2-aefb314152aa,image/jpeg,564930,2023-11-13 13:20:17,2023-11-13 13:20:17,1536,2048,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
344f8a48-6fce-4cfe-a747-fc76ac44d026,https://images.ala.org.au/image/12325c30-757d-4106-9794-fd109afa6d4e/thumbnail,./cache/species_images/12325c30-757d-4106-9794-fd109afa6d4e.jpg,-27.002219,151.21039,2023-11-03T05:02:00.000Z,Cyprinus carpio,https://biodiversity.org.au/afd/taxa/16171fac-8d6c-4327-9fab-f2db864d71bf,iNaturalist Australia,PRESENT,Image,European Carp,Cyprinus,Cyprinus carpio,NA,Queensland,WESTERN DOWNS REGIONAL,Brigalow Belt South,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,Darren Fielder,species,Cyprinus carpio,Cyprinus carpio,Cyprinus carpio,Carp,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,12325c30-757d-4106-9794-fd109afa6d4e,image/jpeg,893033,2023-11-21 04:36:44,2023-11-21 04:36:44,2048,1536,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
ec44c771-c8ac-43b1-b8de-0b0fe2cedbc1,https://images.ala.org.au/image/18c4d403-1be2-4bb3-bdb5-e205722e8692/thumbnail,./cache/species_images/18c4d403-1be2-4bb3-bdb5-e205722e8692.jpg,-42.966463,146.740372,2023-11-10T01:23:56.000Z,Fomes hemitephrus,https://id.biodiversity.org.au/node/fungi/60098695,iNaturalist Australia,PRESENT,Image,NA,Fomes,Fomes hemitephrus,NA,Tasmania,HUON VALLEY COUNCIL,Tasmanian Southern Ranges,NA,NA,2023-11-12 23:40:48.836,HUMAN_OBSERVATION,takesa,genus,Fomes,Fomes,Fomes spp.,[Common Name Unknown],TAS,NA,NA,TAS_PlantPest,TAS,NA,18c4d403-1be2-4bb3-bdb5-e205722e8692,image/jpeg,935393,2023-11-13 19:17:57,2023-11-13 19:17:57,1536,2048,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
86fcfd53-050e-4372-a1c2-3382309389d7,https://images.ala.org.au/image/ed8f3e74-9b40-4196-892b-51cbbbd3851a/thumbnail,./cache/species_images/ed8f3e74-9b40-4196-892b-51cbbbd3851a.jpg,-38.008267,145.134284,2023-11-11T22:23:00.000Z,Agrilus (Agrilus) australasiae,https://biodiversity.org.au/afd/taxa/e97aceda-a8be-4ec0-a828-f85f296fde86,iNaturalist Australia,PRESENT,Image,NA,Agrilus,Agrilus australasiae,NA,Victoria,KINGSTON CITY,South East Coastal Plain,NA,NA,2023-11-19 23:19:29.418,HUMAN_OBSERVATION,johneichler,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,VIC,NA,ed8f3e74-9b40-4196-892b-51cbbbd3851a,image/jpeg,950869,2023-11-21 02:28:46,2023-11-21 02:28:46,1536,2048,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
d8845057-9f07-42d5-adbe-c7df6faf0a14,https://images.ala.org.au/image/015168c9-3bab-4ee6-b9cd-c48ac0e9ede5/thumbnail,./cache/species_images/015168c9-3bab-4ee6-b9cd-c48ac0e9ede5.jpg,-37.938507,145.220656,2023-11-16T23:18:00.000Z,Agrilus,https://biodiversity.org.au/afd/taxa/855a4a18-5c37-4721-bada-6b6a7cd2f729,iNaturalist Australia,PRESENT,Image,NA,Agrilus,NA,NA,Victoria,KNOX CITY,South East Coastal Plain,NA,NA,2023-11-19 23:19:29.418,HUMAN_OBSERVATION,Reiner Richter,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,VIC,NA,015168c9-3bab-4ee6-b9cd-c48ac0e9ede5,image/jpeg,363138,2023-11-20 11:32:09,2023-11-20 11:32:09,1440,1840,http://creativecommons.org/licenses/by-nc-sa/4.0/,dr1411,
16fb1763-366f-47c3-9965-82ae0e2ce37f,https://images.ala.org.au/image/c6083b4c-8c54-4b3f-b1ea-b0674659fd6b/thumbnail,./cache/species_images/c6083b4c-8c54-4b3f-b1ea-b0674659fd6b.jpg,-37.885437,144.994263,2023-11-14T07:42:00.000Z,Agrilus,https://biodiversity.org.au/afd/taxa/855a4a18-5c37-4721-bada-6b6a7cd2f729,iNaturalist Australia,PRESENT,Image,NA,Agrilus,NA,NA,Victoria,BAYSIDE CITY,South East Coastal Plain,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,Anthony Kurek EntSocVic,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,VIC,NA,c6083b4c-8c54-4b3f-b1ea-b0674659fd6b,image/jpeg,839087,2023-11-20 20:42:37,2023-11-20 20:42:37,1106,1524,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
ff1e82fb-22d9-4aaf-8d90-7de3bccf783a,https://images.ala.org.au/image/22585728-5a40-4caf-b73d-bed522fb7970/thumbnail,./cache/species_images/22585728-5a40-4caf-b73d-bed522fb7970.jpg,-37.885261,144.99466,2023-11-14T07:30:00.000Z,Agrilus,https://biodiversity.org.au/afd/taxa/855a4a18-5c37-4721-bada-6b6a7cd2f729,iNaturalist Australia,PRESENT,Image,NA,Agrilus,NA,NA,Victoria,BAYSIDE CITY,South East Coastal Plain,NA,NA,2023-11-19 23:19:29.735,HUMAN_OBSERVATION,Daniel Kurek,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,VIC,NA,22585728-5a40-4caf-b73d-bed522fb7970,image/jpeg,1454482,2023-11-20 13:39:39,2023-11-20 13:39:39,1354,2048,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
bfa92fd7-dd05-48db-a50d-f87c6c681979,https://images.ala.org.au/image/fcb35806-ae84-4356-8bb6-2e9d545aa4e8/thumbnail,./cache/species_images/fcb35806-ae84-4356-8bb6-2e9d545aa4e8.jpg,-34.692015,138.826933,2023-11-10T22:42:00.000Z,Agrilus (Agrilus) hypoleucus,https://biodiversity.org.au/afd/taxa/00c78f45-da89-497c-b96d-0f4b5a4d82d1,iNaturalist Australia,PRESENT,Image,NA,Agrilus,Agrilus hypoleucus,NA,South Australia,CITY OF PLAYFORD,Flinders Lofty Block,NA,NA,2023-11-12 23:40:46.316,HUMAN_OBSERVATION,anthonypaul,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,SA,NA,fcb35806-ae84-4356-8bb6-2e9d545aa4e8,image/jpeg,575421,2023-11-13 15:32:21,2023-11-13 15:32:21,681,1200,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
215928f5-6911-44a8-8fdb-c2cd265ceac6,https://images.ala.org.au/image/0ee21110-c929-436b-aa9d-40b96e49537e/thumbnail,./cache/species_images/0ee21110-c929-436b-aa9d-40b96e49537e.jpg,-38.665278,146.688333,2023-11-17T06:04:00.000Z,Uromyces viciae-fabae,NZOR-6-45586,iNaturalist Australia,PRESENT,Image,NA,Uromyces,Uromyces viciae-fabae,NA,Victoria,WELLINGTON SHIRE,South East Coastal Plain,NA,NA,2023-11-19 23:19:28.975,HUMAN_OBSERVATION,peterzuidland,species,Uromyces viciae-fabae,Uromyces viciae-fabae,Uromyces viciae-fabae,Lentil Rust,VIC,NA,NA,VIC_PlantPathology,VIC,NA,0ee21110-c929-436b-aa9d-40b96e49537e,image/jpeg,270534,2023-11-20 20:36:11,2023-11-20 20:36:11,1365,2048,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
d3e79080-92c7-4996-9e56-11ebef721045,https://images.ala.org.au/image/497d2486-99bb-4c86-a913-bc36239f32d4/thumbnail,./cache/species_images/497d2486-99bb-4c86-a913-bc36239f32d4.jpg,-32.151564,116.014039,2023-11-04T15:40:00.000Z,Etiella zinckenella,https://biodiversity.org.au/afd/taxa/f953448c-399c-4ff7-923d-825b6d2a87b1,iNaturalist Australia,PRESENT,Image,NA,Etiella,Etiella zinckenella,NA,Western Australia,CITY OF ARMADALE,Swan Coastal Plain,NA,NA,2023-11-12 23:40:46.439,HUMAN_OBSERVATION,Tristak87,species,Etiella zinckenella,Etiella zinckenella,"Etiella zinckenella (Treitschke, 1832)",Lima Bean Pod Borer,WA,NA,NA,WA_Entomology,WA,NA,497d2486-99bb-4c86-a913-bc36239f32d4,image/jpeg,774145,2023-11-13 12:55:06,2023-11-13 12:55:06,2048,1947,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
15e74b79-e5a4-4e6d-8715-50abf537122b,https://images.ala.org.au/image/d01d94ac-893c-42a6-b7b8-5312fe88bb7c/thumbnail,./cache/species_images/d01d94ac-893c-42a6-b7b8-5312fe88bb7c.jpg,-35.011278,117.87284,2023-11-06T11:22:41.000Z,Orgyia anartoides,https://biodiversity.org.au/afd/taxa/c1532635-09fc-48a9-8b4b-17c4ba4c8895,iNaturalist Australia,PRESENT,Image,NA,Orgyia,Orgyia anartoides,NA,Western Australia,CITY OF ALBANY,Jarrah Forest,NA,NA,2023-11-12 23:40:46.316,HUMAN_OBSERVATION,Charlotte Gurney-Read,species,Orgyia anartoides,Orgyia anartoides,"Orgyia anartoides (Walker, 1855)",Painted Apple Moth,WA,NA,NA,WA_Entomology,WA,NA,d01d94ac-893c-42a6-b7b8-5312fe88bb7c,image/jpeg,1485007,2023-11-13 15:09:49,2023-11-13 15:09:49,2048,1536,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
cffdf08e-895e-4c26-83f4-c6cb05691dec,https://images.ala.org.au/image/0c52da71-ace1-40eb-80dd-4b2823122718/thumbnail,./cache/species_images/0c52da71-ace1-40eb-80dd-4b2823122718.jpg,-33.127435,150.276405,2023-11-07T03:18:00.000Z,Cylindropuntia imbricata,https://id.biodiversity.org.au/taxon/apni/51269877,iNaturalist Australia,PRESENT,Image,Devil's Rope,Cylindropuntia,Cylindropuntia imbricata,NA,New South Wales,LITHGOW CITY COUNCIL,NSW South Western Slopes,NA,NA,2023-11-12 23:40:46.316,HUMAN_OBSERVATION,Chris Jonkers,genus,Cylindropuntia,Cylindropuntia,Cylindropuntia spp,Cylindropuntia,NA,NA,NSW_NPWS_CentralTablelands,NSW_NPWS_CentralTablelands_Weeds,NSW,in shape,0c52da71-ace1-40eb-80dd-4b2823122718,image/jpeg,689507,2023-11-13 20:09:27,2023-11-13 20:09:27,1200,1117,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
035e5921-286a-49b9-9c0c-1ebe68ac79a2,https://images.ala.org.au/image/c32911cd-70f6-45b4-9a7f-d8a3bfc74134/thumbnail,./cache/species_images/c32911cd-70f6-45b4-9a7f-d8a3bfc74134.jpg,-33.384095,150.990427,2023-11-08T22:32:12.000Z,Alternanthera philoxeroides,https://id.biodiversity.org.au/node/apni/2890667,iNaturalist Australia,PRESENT,Image,Alligator Weed,Alternanthera,Alternanthera philoxeroides,NA,New South Wales,THE COUNCIL OF THE SHIRE OF HORNSBY,Sydney Basin,NA,NA,2023-11-12 23:40:46.833,HUMAN_OBSERVATION,frewtheball,species,Alternanthera philoxeroides,Alternanthera philoxeroides,Alternanthera philoxeroides,Alligator Weed,NA,NA,NSW_NPWS_InvasiveSpeciesUnit,NSW_NPWS_InvasiveSpeciesUnit,NSW,in shape,c32911cd-70f6-45b4-9a7f-d8a3bfc74134,image/jpeg,2099154,2023-11-13 23:25:02,2023-11-13 23:25:02,2048,1536,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
a268ccf8-8e2a-41cd-8594-95b9ed71f19c,https://images.ala.org.au/image/cb0e357a-0d9a-4532-b9e7-7477138504a7/thumbnail,./cache/species_images/cb0e357a-0d9a-4532-b9e7-7477138504a7.jpg,-33.383707,150.990047,2023-11-08T21:09:13.000Z,Alternanthera philoxeroides,https://id.biodiversity.org.au/node/apni/2890667,iNaturalist Australia,PRESENT,Image,Alligator Weed,Alternanthera,Alternanthera philoxeroides,NA,New South Wales,THE COUNCIL OF THE SHIRE OF HORNSBY,Sydney Basin,NA,NA,2023-11-12 23:40:48.836,HUMAN_OBSERVATION,frewtheball,species,Alternanthera philoxeroides,Alternanthera philoxeroides,Alternanthera philoxeroides,Alligator Weed,NA,NA,NSW_NPWS_InvasiveSpeciesUnit,NSW_NPWS_InvasiveSpeciesUnit,NSW,in shape,cb0e357a-0d9a-4532-b9e7-7477138504a7,image/jpeg,1854068,2023-11-13 15:55:51,2023-11-13 15:55:51,2048,1536,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
2a4150ac-7a07-4587-a01c-470eaa841865,https://images.ala.org.au/image/b6f2931d-3cff-4b87-afc7-47ebf950bd37/thumbnail,./cache/species_images/b6f2931d-3cff-4b87-afc7-47ebf950bd37.jpg,-34.607155,150.023975,2023-11-11T01:33:00.000Z,Orobanche minor,https://id.biodiversity.org.au/node/apni/2903083,iNaturalist Australia,PRESENT,Image,Broomrape,Orobanche,Orobanche minor,NA,New South Wales,UPPER LACHLAN SHIRE COUNCIL,South Eastern Highlands,NA,NA,2023-11-19 23:19:29.735,HUMAN_OBSERVATION,Nick Lambert,genus,Orobanche,Orobanche,Orobanche spp.,Broomrape,NA,NA,NSW_NPWS_InvasiveSpeciesUnit,NSW_NPWS_InvasiveSpeciesUnit,NSW,in shape,b6f2931d-3cff-4b87-afc7-47ebf950bd37,image/jpeg,1628085,2023-11-20 18:06:58,2023-11-20 18:06:58,1367,2048,http://creativecommons.org/licenses/by-nc-sa/4.0/,dr1411,
cea93172-1235-497f-b130-5eaf15d24395,https://images.ala.org.au/image/aac3d4e7-4220-4674-825d-bbd2f6db549e/thumbnail,./cache/species_images/aac3d4e7-4220-4674-825d-bbd2f6db549e.jpg,-34.607151,150.024109,2023-11-11T04:35:00.000Z,Orobanche minor,https://id.biodiversity.org.au/node/apni/2903083,iNaturalist Australia,PRESENT,Image,Broomrape,Orobanche,Orobanche minor,NA,New South Wales,UPPER LACHLAN SHIRE COUNCIL,South Eastern Highlands,NA,NA,2023-11-19 23:19:29.899,HUMAN_OBSERVATION,Thomas Mesaglio,genus,Orobanche,Orobanche,Orobanche spp.,Broomrape,NA,NA,NSW_NPWS_InvasiveSpeciesUnit,NSW_NPWS_InvasiveSpeciesUnit,NSW,in shape,aac3d4e7-4220-4674-825d-bbd2f6db549e,image/jpeg,1421880,2023-11-20 22:55:57,2023-11-20 22:55:57,1365,2048,http://creativecommons.org/licenses/by/4.0/,dr1411,
e00f512e-1f7f-4256-aa43-8f2e60dc1845,https://images.ala.org.au/image/fa69fc32-6896-43d0-b5b9-6a45963fa562/thumbnail,./cache/species_images/fa69fc32-6896-43d0-b5b9-6a45963fa562.jpg,-34.607028,150.024354,2023-11-11T01:29:00.000Z,Orobanche minor,https://id.biodiversity.org.au/node/apni/2903083,iNaturalist Australia,PRESENT,Image,Broomrape,Orobanche,Orobanche minor,NA,New South Wales,UPPER LACHLAN SHIRE COUNCIL,South Eastern Highlands,NA,NA,2023-11-19 23:19:27.97,HUMAN_OBSERVATION,Nick Lambert,genus,Orobanche,Orobanche,Orobanche spp.,Broomrape,NA,NA,NSW_NPWS_InvasiveSpeciesUnit,NSW_NPWS_InvasiveSpeciesUnit,NSW,in shape,fa69fc32-6896-43d0-b5b9-6a45963fa562,image/jpeg,1378834,2023-11-21 01:40:15,2023-11-21 01:40:15,1367,2048,http://creativecommons.org/licenses/by-nc-sa/4.0/,dr1411,
391dfe2b-68dd-4a75-b317-4f61c60dc5e8,https://images.ala.org.au/image/6cdf878b-9af2-45c8-b4a0-228cfb085594/thumbnail,./cache/species_images/6cdf878b-9af2-45c8-b4a0-228cfb085594.jpg,-34.481808,150.875183,2023-11-17T22:24:11.000Z,Ludwigia peruviana,https://id.biodiversity.org.au/node/apni/2909389,iNaturalist Australia,PRESENT,Image,NA,Ludwigia,Ludwigia peruviana,NA,New South Wales,WOLLONGONG CITY COUNCIL,Sydney Basin,NA,NA,2023-11-19 23:19:29.418,HUMAN_OBSERVATION,Emma Rooksby,species,Ludwigia peruviana,Ludwigia peruviana,Ludwigia peruviana,Ludwigia,NA,NA,NSW_NPWS_InvasiveSpeciesUnit,NSW_NPWS_InvasiveSpeciesUnit,NSW,in shape,6cdf878b-9af2-45c8-b4a0-228cfb085594,image/jpeg,1456448,2023-11-21 03:14:49,2023-11-21 03:14:49,2048,2048,http://creativecommons.org/licenses/by-nc/4.0/,dr1411,
